Name,Price,Rating,Detail Link,Description
Apartamento en Puerta del Sol 2A,€ 1.419,"Puntuación: 9,19,1",https://www.booking.com/hotel/es/apartamento-en-puerta-del-sol-2a.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApSY5bwGwAIB0gIkNjc3MmU3MmYtMjRhMi00NWVlLTgyYWEtOWYxNDhmMDdiZjk12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=566&sr_order=popularity&srpvid=f0df97344bc50160&srepoch=1738099981&all_sr_blocks=1288736601_401823256_4_0_0&highlighted_blocks=1288736601_401823256_4_0_0&matching_block_id=1288736601_401823256_4_0_0&sr_pri_blocks=1288736601_401823256_4_0_0__141907&from=searchresults,"Apartamento en Puerta del Sol 2A es un alojamiento muy bien ubicado en el centro de Madrid que ofrece balcón. Puerta del Sol y Estación de metro Gran Vía están a pocos pasos y a 7 min a pie del apartamento, y hay wifi gratis.

Este apartamento con aire acondicionado consta de 2 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y artículos de aseo gratuitos. Hay TV de pantalla plana.

Cerca del alojamiento hay puntos de interés como Museo Reina Sofía, Museo Thyssen-Bornemisza y Gran Vía. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 13 km."
Charming 1-Bedroom Apartment by Plaza Colón Ideal Madrid Location Colon II,€ 1.210,NA,https://www.booking.com/hotel/es/apartamento-plaza-colon-colon-ii.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApSY5bwGwAIB0gIkNjc3MmU3MmYtMjRhMi00NWVlLTgyYWEtOWYxNDhmMDdiZjk12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=567&sr_order=popularity&srpvid=f0df97344bc50160&srepoch=1738099984&all_sr_blocks=1139624702_393498777_0_0_0&highlighted_blocks=1139624702_393498777_0_0_0&matching_block_id=1139624702_393498777_0_0_0&sr_pri_blocks=1139624702_393498777_0_0_0__120969&from=searchresults,"Charming 1-Bedroom Apartment by Plaza Colón Ideal Madrid Location Colon II se encuentra en el centro de Madrid, a 14 min a pie de Museo Thyssen-Bornemisza y a 1,3 km de Estación de metro Gran Vía, y ofrece wifi gratis. Este apartamento está a 2,2 km de Museo Reina Sofía y a 2,3 km de Estación de tren de Atocha.

Este apartamento de 1 dormitorio tiene aire acondicionado y ofrece 2 baños con ducha y bañera. La cocina está equipada con lavavajillas.

Cerca del alojamiento hay puntos de interés como Parque de El Retiro, Gran Vía y Estación de metro Plaza de España. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 12 km."
Apartamento de Diseño en Plaza Mayor,€ 1.084,"Puntuación: 7,27,2",https://www.booking.com/hotel/es/amazinn-places-plaza-mayor-derecha.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApSY5bwGwAIB0gIkNjc3MmU3MmYtMjRhMi00NWVlLTgyYWEtOWYxNDhmMDdiZjk12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=568&sr_order=popularity&srpvid=f0df97344bc50160&srepoch=1738099984&all_sr_blocks=975361004_369908392_4_0_0&highlighted_blocks=975361004_369908392_4_0_0&matching_block_id=975361004_369908392_4_0_0&sr_pri_blocks=975361004_369908392_4_0_0__108392&from=searchresults,"Apartamento de Diseño en Plaza Mayor ofrece alojamiento con wifi gratis, cocina, nevera, horno y microondas a 200 metros del centro de Madrid.

Las unidades están equipadas con balcón y ofrecen aire acondicionado, TV y baño privado con ducha y secador de pelo. También hay tostadora y cafetera.

Cerca del alojamiento hay puntos de interés como Puerta del Sol, Mercado de San Miguel y Plaza Mayor de Madrid. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
For You Rentals Puerta del Sol Apartments TEMPORAL PRE10B,€ 1.097,"Puntuación: 7,47,4",https://www.booking.com/hotel/es/puerta-del-sol-5.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApSY5bwGwAIB0gIkNjc3MmU3MmYtMjRhMi00NWVlLTgyYWEtOWYxNDhmMDdiZjk12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=569&sr_order=popularity&srpvid=f0df97344bc50160&srepoch=1738099984&all_sr_blocks=157063003_392328444_2_0_0&highlighted_blocks=157063003_392328444_2_0_0&matching_block_id=157063003_392328444_2_0_0&sr_pri_blocks=157063003_392328444_2_0_0__109748&from=searchresults,"El For You Rentals Puerta del Sol Apartments TEMPORAL PRE10B se encuentra en el centro de Madrid, a 1,4 km del Museo Thyssen-Bornemisza, y ofrece alojamiento con TV de pantalla plana. Hay conexión Wi-Fi gratuita.

Los alojamientos disponen de cocina con cafetera y zona de comedor, sala de estar con sofá y baño privado con secador de pelo y ducha. Hay lavavajillas y hervidor de agua.

La Gran Vía se encuentra a 1,5 km del apartamento. El aeropuerto Adolfo Suárez Madrid-Barajas es el más cercano y queda a 16 km."
NH Collection Madrid Palacio de Tepa,€ 1.750,"Puntuación: 8,68,6",https://www.booking.com/hotel/es/nh-collection-palacio-de-tepa.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApSY5bwGwAIB0gIkNjc3MmU3MmYtMjRhMi00NWVlLTgyYWEtOWYxNDhmMDdiZjk12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=570&sr_order=popularity&srpvid=f0df97344bc50160&srepoch=1738099984&all_sr_blocks=25711708_93719599_0_1_0&highlighted_blocks=25711708_93719599_0_1_0&matching_block_id=25711708_93719599_0_1_0&sr_pri_blocks=25711708_93719599_0_1_0__174980&from_sustainable_property_sr=1&from=searchresults,"El NH Collection Madrid Palacio de Tepa ocupa un palacio restaurado del siglo XIX y cuenta con gimnasio abierto las 24 horas, WiFi gratuita y restaurante. El hotel se encuentra a 350 metros de la Puerta del Sol.

Las habitaciones son amplias, están decoradas con buen gusto y disponen de TV de pantalla plana, aire acondicionado y minibar. También incluyen baño moderno con artículos de aseo gratuitos.

El hotel presenta un estilo arquitectónico neoclásico y conserva restos del sistema de canales histórico en su interior.

Además, el establecimiento alberga un restaurante elegante de estilo actual. Por las mañanas se sirve un desayuno a base de productos de alta calidad.

El hotel está situado en el barrio madrileño de Las Letras, a 5 minutos a pie de la Plaza Mayor y a 15 minutos del palacio Real.

Asimismo, el alojamiento se halla a 5 minutos a pie de las estaciones de metro Sol y Anton Martín. El hotel también está ubicado a 1 km del Museo del Prado, del Museo Nacional Centro de Arte Reina Sofía y del Museo Thyssen-Bornemisza."
BNBHolder Trendy Centre,€ 865,"Puntuación: 5,95,9",https://www.booking.com/hotel/es/bnbholder-trendy-centre.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApSY5bwGwAIB0gIkNjc3MmU3MmYtMjRhMi00NWVlLTgyYWEtOWYxNDhmMDdiZjk12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=571&sr_order=popularity&srpvid=f0df97344bc50160&srepoch=1738099984&all_sr_blocks=1004878001_373241867_2_0_0&highlighted_blocks=1004878001_373241867_2_0_0&matching_block_id=1004878001_373241867_2_0_0&sr_pri_blocks=1004878001_373241867_2_0_0__86497&from=searchresults,"BNBHolder Trendy Centre se encuentra en el centro de Madrid, a poca distancia de Museo Reina Sofía y Estación de tren de Atocha. Ofrece equipamiento como wifi gratis, aire acondicionado, horno y cafetera. Este apartamento está a 16 min a pie de Puerta de Toledo y a 1 km de Museo Thyssen-Bornemisza.

El apartamento cuenta con 1 dormitorio, una cocina con nevera y lavavajillas, y 1 baño con ducha, secador de pelo y lavadora. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Plaza Mayor de Madrid, Mercado de San Miguel y Puerta del Sol. El aeropuerto más cercano (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 15 km del alojamiento."
BNBHolder EL RETIRO es MIA,€ 1.640,"Puntuación: 9,19,1",https://www.booking.com/hotel/es/bnbholder-el-retiro-es-mia.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApSY5bwGwAIB0gIkNjc3MmU3MmYtMjRhMi00NWVlLTgyYWEtOWYxNDhmMDdiZjk12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=572&sr_order=popularity&srpvid=f0df97344bc50160&srepoch=1738099984&all_sr_blocks=803120301_341633354_4_0_0&highlighted_blocks=803120301_341633354_4_0_0&matching_block_id=803120301_341633354_4_0_0&sr_pri_blocks=803120301_341633354_4_0_0__163951&from=searchresults,"BNBHolder EL RETIRO es MIA se encuentra en el corazón de Madrid, a poca distancia de Gran Vía y Estación de metro Gran Vía. Ofrece equipamiento como wifi gratis, aire acondicionado, horno y cafetera. Este apartamento está a 18 min a pie de Museo Thyssen-Bornemisza y a 1,1 km de Mercado de San Miguel.

El apartamento tiene 2 dormitorios, una cocina con nevera y lavavajillas, y 2 baños con ducha, secador de pelo y lavadora. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Estación de metro Plaza de España, Templo de Debod y Royal Palace of Madrid. El aeropuerto más cercano (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 18 km."
Apartamento sotano en Gran Via Madrid,€ 817,"Puntuación: 6,06,0",https://www.booking.com/hotel/es/solfai-vacacional-21.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApSY5bwGwAIB0gIkNjc3MmU3MmYtMjRhMi00NWVlLTgyYWEtOWYxNDhmMDdiZjk12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=573&sr_order=popularity&srpvid=f0df97344bc50160&srepoch=1738099984&all_sr_blocks=332745701_377540062_2_0_0&highlighted_blocks=332745701_377540062_2_0_0&matching_block_id=332745701_377540062_2_0_0&sr_pri_blocks=332745701_377540062_2_0_0__81738&from=searchresults,"Apartamento sotano en Gran Via Madrid se encuentra en el centro de Madrid, a 2 min a pie de Gran Vía y a 400 metros de Estación de metro Gran Vía, y ofrece wifi gratis. Este apartamento está a 10 min a pie de Royal Palace of Madrid y a 800 metros de Mercado de San Miguel.

El apartamento dispone de 2 dormitorios, cocina con nevera y lavavajillas, lavadora y 1 baño con secador de pelo. Se ofrece TV con canales por cable.

Cerca del alojamiento hay puntos de interés como Museo Thyssen-Bornemisza, Estación de metro Plaza de España y Templo de Debod. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 13 km."
apartamento con doble altura en lavapies,€ 840,"Puntuación: 7,27,2",https://www.booking.com/hotel/es/apartamento-con-doble-altura-en-lavapies.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApSY5bwGwAIB0gIkNjc3MmU3MmYtMjRhMi00NWVlLTgyYWEtOWYxNDhmMDdiZjk12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=574&sr_order=popularity&srpvid=f0df97344bc50160&srepoch=1738099984&all_sr_blocks=1205244802_392740397_4_0_0&highlighted_blocks=1205244802_392740397_4_0_0&matching_block_id=1205244802_392740397_4_0_0&sr_pri_blocks=1205244802_392740397_4_0_0__83950&from=searchresults,"Apartamento con doble altura en lavapies ofrece wifi gratis y está en el centro de Madrid, a 13 min a pie de Estación de tren de Atocha y a 1,2 km de Puerta de Toledo. Este apartamento está a 11 min a pie de Plaza Mayor de Madrid y a 1,2 km de Museo Thyssen-Bornemisza.

Este apartamento consta de 1 dormitorio, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Museo Reina Sofía, Puerta del Sol y Mercado de San Miguel. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km."
Aparsol Apartments,€ 1.143,"Puntuación: 7,67,6",https://www.booking.com/hotel/es/aparsol-apartments.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApSY5bwGwAIB0gIkNjc3MmU3MmYtMjRhMi00NWVlLTgyYWEtOWYxNDhmMDdiZjk12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=575&sr_order=popularity&srpvid=f0df97344bc50160&srepoch=1738099984&all_sr_blocks=44280512_362658823_4_0_0&highlighted_blocks=44280512_362658823_4_0_0&matching_block_id=44280512_362658823_4_0_0&sr_pri_blocks=44280512_362658823_4_0_0__114250&from=searchresults,"El Aparsol Apartments ofrece apartamentos elegantes con aire acondicionado y TV de pantalla plana en varios lugares del centro de Madrid. Todos los apartamentos están a pocos minutos a pie de la Puerta del Sol.

Los apartamentos del Aparsol disponen de zona de estar con TV de pantalla plana y cocina totalmente equipada con microondas y lavadora. El servicio de televisión no es por cable, sino sólo SMART TV. Se proporcionan toallas y ropa de cama.

Los Aparsol Apartments se encuentran a 10 minutos a pie del Museo del Prado y del Museo de Arte Thyssen-Bornemisza. Las calles de los alrededores están llenas de tiendas, bares y restaurantes."
Velvet Stay Malasaña,€ 1.085,Puntuación: 1010,https://www.booking.com/hotel/es/velvet-stay-malasana.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApSY5bwGwAIB0gIkNjc3MmU3MmYtMjRhMi00NWVlLTgyYWEtOWYxNDhmMDdiZjk12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=576&sr_order=popularity&srpvid=f0df97344bc50160&srepoch=1738099984&all_sr_blocks=1330874801_405622361_2_0_0&highlighted_blocks=1330874801_405622361_2_0_0&matching_block_id=1330874801_405622361_2_0_0&sr_pri_blocks=1330874801_405622361_2_0_0__108518&from=searchresults,"Velvet Stay Malasaña ofrece wifi gratis y está en el centro de Madrid, a 8 min a pie de Gran Vía y a 800 metros de Estación de metro Gran Vía. Este apartamento está a 1,7 km de Museo Thyssen-Bornemisza y a 14 min a pie de Mercado de San Miguel.

Este apartamento con aire acondicionado tiene acceso a una terraza y cuenta con 1 dormitorio y cocina totalmente equipada. Hay TV de pantalla plana.

Cerca del alojamiento hay puntos de interés como Estación de metro Plaza de España, Templo de Debod y Royal Palace of Madrid. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 18 km."
Suite Prado,€ 1.228,"Puntuación: 8,78,7",https://www.booking.com/hotel/es/suite-prado.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApSY5bwGwAIB0gIkNjc3MmU3MmYtMjRhMi00NWVlLTgyYWEtOWYxNDhmMDdiZjk12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=577&sr_order=popularity&srpvid=f0df97344bc50160&srepoch=1738099984&all_sr_blocks=9442705_374032303_2_2_0&highlighted_blocks=9442705_374032303_2_2_0&matching_block_id=9442705_374032303_2_2_0&sr_pri_blocks=9442705_374032303_2_2_0__122759&from=searchresults,"Este hotel ofrece una ubicación muy céntrica en la ciudad, cerca del Teatro Español y del Triángulo de Oro de las Artes de Madrid, que engloba los museos del Prado, Thyssen y Reina Sofía. La Puerta del Sol queda a solo 5 minutos a pie.

El establecimiento Suite Prado cuenta con apartamentos amplios y lujosos con cocina y zona de dormitorio con salón. Los huéspedes pueden preparar su propia comida antes de salir a disfrutar de la ciudad.

Todos los apartamentos del establecimiento Suite Prado incluyen WiFi gratuita. El desayuno continental se sirve en las habitaciones.

El establecimiento Suite Prado se encuentra a poca distancia a pie de muchos de los principales lugares de interés de la ciudad. Hay recepción 24 horas."
Apartamentos Amoblados Centro Madrid totalmente equipado,€ 2.092,NA,https://www.booking.com/hotel/es/apartamentos-amoblados-centro-madrid-totalmente-equipado.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApSY5bwGwAIB0gIkNjc3MmU3MmYtMjRhMi00NWVlLTgyYWEtOWYxNDhmMDdiZjk12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=578&sr_order=popularity&srpvid=f0df97344bc50160&srepoch=1738099984&all_sr_blocks=1262199001_398842522_2_0_0&highlighted_blocks=1262199001_398842522_2_0_0&matching_block_id=1262199001_398842522_2_0_0&sr_pri_blocks=1262199001_398842522_2_0_0__209200&from=searchresults,"Apartamentos Amoblados Centro Madrid totalmente equipado se encuentra en Madrid, a 1,1 km del centro y a pocos pasos de Puerta de Toledo, y ofrece alojamiento con equipamiento como wifi gratis y TV de pantalla plana.

Todas las unidades tienen aire acondicionado y cuentan con una cocina totalmente equipada para poder hacer la comida.

Cerca del alojamiento hay puntos de interés como Plaza Mayor de Madrid, Puerta del Sol y Mercado de San Miguel. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 15 km."
"Hotel Montera Madrid, Curio Collection By Hilton",€ 1.819,"Puntuación: 8,98,9",https://www.booking.com/hotel/es/montera-madrid-curio-collection-by-hilton.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4ApSY5bwGwAIB0gIkNjc3MmU3MmYtMjRhMi00NWVlLTgyYWEtOWYxNDhmMDdiZjk12AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2025-03-01&checkout=2025-03-07&dest_id=176&dest_type=district&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=579&sr_order=popularity&srpvid=f0df97344bc50160&srepoch=1738099984&all_sr_blocks=898508001_360596651_2_34_0&highlighted_blocks=898508001_360596651_2_34_0&matching_block_id=898508001_360596651_2_34_0&sr_pri_blocks=898508001_360596651_2_34_0__181873&from=searchresults,"Hotel Montera Madrid, Curio Collection By Hilton tiene piscina de temporada al aire libre, centro de fitness, terraza y restaurante en Madrid. Este hotel de 5 estrellas ofrece servicio de habitaciones y recepción 24 horas. El alojamiento está a 400 metros del centro de la ciudad y a pocos pasos de Estación de metro Gran Vía.

En el hotel, cada habitación cuenta con aire acondicionado, escritorio y TV de pantalla plana, y algunas también ofrecen balcón. Las unidades disponen de caja fuerte.

Hay opciones buffet o a la carta de desayuno disponibles todas las mañanas en Hotel Montera Madrid, Curio Collection By Hilton.

Cerca del alojamiento hay puntos de interés como Gran Vía, Museo Thyssen-Bornemisza y Estación de metro Plaza de España. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 12 km."
